,date,review,rating,isEdited,title,userName
82,2020-12-06 09:55:26,"Mobile and online banking all depend on the one token, creating a single point of failure. This failure has been total, tantamount to the bank closing down for a few days, locking out access to our funds without providing an alternative. 

By denying access to all banking functions, money has been locked up without the customer’s permission, the bank has failed at the very basic premise of being a bank.

How will anyone ever trust that the online banking platform again? 

That’s without considering all the people who were inconvenienced, even embarrassed when they had to explain to others why they could not send the money cos “the bank app failed”. 

Yah right... 

So the only question left now is how will you make this right?",1,False,Catastrophic failure of app,Teksei
83,2021-06-17 12:41:15,"Kindly see to this matter ^ sometimes it takes really long for me to launch the app, and I need to retry multiple times. There are times the app crashes too. Please make the customer experience more seamless!",4,False,Occasional crash/ slow loading,pokerfacedcustomer
84,2021-02-22 18:05:15,Just to share. Recently I’ve upgraded my iPhone. Unable to login to my account even when I’m using the browser. So I try to delete the app & re-downloaded it & now I’m able to login. Smooth transaction so far.,5,False,Changing phone,mercy86
85,2023-02-20 16:33:48,Recently can’t login to homepage. Keep hang on the login page or turn white blank page. Tried many days but still the same issue.,5,False,Login unavailable,Kelinspace
86,2024-02-27 10:49:27,"It would be fantastic if the recents tab under Paynow have the option to instantly delete recent payees. 

It is so annoying to have a big list of recent payees just there, I hate it when there is something I can’t clear. 

Please do look into this, thanks",3,False,"Better UI please, waiting for next update",Fujaniztaki
87,2021-04-15 11:57:32,Not sure when it started but it doesn’t work and hasn’t for years now. Even when I update it. I try to press abt button and it does to a completely blank white screen.,4,False,Haven’t been able to open it for years!,Myoyoyo
88,2021-04-26 13:17:45,The app keeps crashing every time after I login. This has been happening for the past few days. Is there a maintenance or something?,5,False,Issue logging in,Suj71989
89,2022-07-07 04:15:44,"The functions of the app are very comprehensive. However, there have been many occasions where the loading takes quite a while and it eventually logs out. I hope this can be improved to provide a better user experience. The convenience is great!",3,False,Unstable connection,onelegkicking
90,2020-12-03 09:34:34,Freaking frustrating experience. Up to now I can use the app on my new phone bcoz the otp cannot be generated via the new phone. The button isn’t working. Same as the above user,5,False,Same problem. Lousy app cannot use on new phone,Missgacc
91,2024-03-18 08:22:56,May I suggest to put back display of the day of the week like before when setting a future date for bill payment/transfer as we may want to avoid weekends.,4,False,Missing feature,lijunsiyuan
92,2023-07-16 07:56:19,"I just bought iPhone 14 pro max and the ocbc app is updated to latest update, yet when I open the app, it says pls use the latest version of the app, when click ok, brings me to App Store which shows its updated to latest version but still can’t open!",3,False,Updated but can’t open?,niskkk
93,2021-05-05 05:55:30,The app has been crashing since last week and there’s basically nothing I can do to transfer my funds via the app. I can’t even login,5,False,Can’t launch the app,Andykkg
94,2022-02-02 05:04:20,"Despite updates and bug fixes, the OCBC app leaves much to be desired. Simple reliability is not in-built - many app crashes and disability to launch. A half-baked banking app that heats up my phone to temperatures akin to the surface of the sun - why? I don’t even think the developers know. OCBC, follow the lead of the other banks and put investment in your mobile app. It’s the time of digital banking so get your act together or lose your customers.",1,False,Poor reliability,Snakesontheplane
95,2020-12-02 14:14:42,"since yesterday l, I cannot access my online banking... the ocbc application is not working and not logging into my account.
Causing so much trouble as I cannot access  my funds to online transaction",5,False,IOS LOG IN,Kim tolentino
96,2021-01-03 02:04:23,App keeps hanging like 5 out of 10 times that I open it. I have accounts with DBS and UOB and none of their apps hang like OCBC... DBS app use to have this problem but I guess they’d fixed it. Please do something about it asap,5,False,App keeps hanging,bdhxhd18726
97,2023-09-29 07:51:35,The OCBC bank app is the worst banking app I have ever used. It keeps getting stuck as soon as I enter it every day. It is not smooth at all. I can’t get out of the interface after waiting for a few minutes. It just keeps going around and around and I don’t know what to do! Can you put your heart into making your app? The bank is so big but so poor that the app is not willing to upgrade,1,False,Worst banking app,fxxk the Uber eat！
98,2021-06-06 08:07:57,So many clicks to get a transfer or payment done. No favourites or shortcuts to make regular payments/ transfer easier. Have my feedback through phone and it was useless. Words are too small.  You can see where their focus is when new updates keep adding new bloat but not actual improvements.,2,False,Poor UI and experience,DGking83
99,2023-06-08 12:50:47,"Poorly designed and buggy app. I don’t understand why I have to scan my Face ID twice, once just for opening the app, and another time via singpass. Seems like the first scan is unnecessary as it doesn’t do anything. Lately, I can’t even log in, as the first Face ID scan will revert me back to the login page in a never ending loop.",2,False,Extremely buggy,Damiangjy
100,2022-01-27 05:37:04,"When internet is not strong, it will appear detected new device and required to activate one token again and again. No one going to improve this. I’m so disappointed on OCBC apps developers.",5,False,Worst apps ever,gfhdtxtctrgsgfd
101,2023-01-09 16:52:36,"Change new phone, and prompted on new phone by app. It was asked to reactivate and I did however the app has keep detecting new phone and wanted me reactivate One token which caused alot of inconvenience. Not sure is it because I’m using physical sim and esim at the same time so whenever simcard switch on and off it trigger this issue. I did not face any issue with other bank tho. Please get the IT team to solve this issue asap.",1,False,One token issue,unknown user for pages
102,2022-12-08 03:41:09,Cannot find where to change the transfer limit to other account.  Only can change paynow limit ..,4,False,Change transfer limit,Rachelleesb
103,2022-01-19 02:24:41,I’m just curious is there only 1 person working in the customer service sector in ocbc or what? I called for 1h+ and there was no one to pick up the phone and this happened to me for multiple days. It is seriously frustrating and I don’t have all that time to wait. No wonder people using ocbc always get scammed because the customer service takes forever to contact,1,False,Customer service,Shangguanxiai
104,2021-04-29 09:25:36,"This app is generally stable and useful (other than annoying SMS otp verification multiple times for the same transaction).

But with the latest update to iOS 14.5 the app doesn’t work anymore on my phone. There’s a message asking to connect to internet, and then promptly the exit screen comes up saying session lasted 9 seconds.",2,False,Stopped working with iOS 14.5,I just bit the apple!
105,2022-09-03 09:52:19,"It used to be fine, but ever since the anti scam notice update, the app has been slow and buggy. After FaceID verification the loader doesn’t move away which mandates an app restart, and sometimes certain menu options cause the app to load non-stop.",3,False,App is getting slower by the day,StevanusS
106,2023-09-22 12:06:55,It’s super lousy that such a privacy app can’t provide a basic feature where allows users to hide the amount balance…  you can image that every time you use this app to paynow to others and the very first thing you login is it will show the amount to anybody that glances at your phone…,2,False,Can’t hide the amount balance!,Johnny Ln
107,2023-03-19 10:11:22,I am not sure whether it’s only from my part. I see that the account balance is not updated on spot whenever there is a transaction. The account balance shown in app is different from the actual amount shown at ATM.,3,False,Is there a timely update on account balance?,ajraldev
108,2020-12-07 14:27:52,"OCBC banking app for IOS is generating excessive heat on my 12 pro max. The phone heat up instantly after opening the app without even login in.  It can go up to as high as 45deg C when I measure surface of my phone physically.

Please look into the issue asap.",5,False,Heat issue with the app,@$$CK$$@
109,2021-04-02 20:53:29,Why can’t we view shares holdings under OCBC securities and insurance plans in Great Eastern under this App? This gives a better overall picture of clients wealth with ocbc group.,5,False,Wealth app should see all holdings across ocbc group,Live price
110,2022-10-03 22:30:18,"Until today almost 1 month passed since my application on 10 Sep, yet I’m still haven’t received my Online Banking details. Total of 16 working days passed. Promised of 5-7 working days has missed, and so the promotion period until end Sep22 has missed, 

Given up for such lousy OCBC customer service, with only option to call the bank for you to call and wait for nothing🙃",1,False,Slow,Louis.loi
111,2022-03-23 02:20:31,"The mobile app is so buggy and usability has not improved over time. I can be trying to submit a transaction and suddenly, I’m logged out for “inactivity”. This happens to be multiple times, or when I’m trying to do something else in the app. How frustrating is that when you’re trying to do something simple yet the app doesn’t allow you to do so?",1,False,Tons of bugs in the app,Feeefiz
112,2020-12-03 04:20:25,There must be a reason why this app receives such a low rating... I don’t believe it until now. It is really the worst online banking experience I ever had.,5,False,Cannot log in,bourne007b
113,2020-12-07 13:49:02,"A very horrendous banking experience here, not just digitally. Same as some of the many people here, i was being told by the contact centre that they will solve my issue and get back to me. It has been three weeks but no news. In addition, during covid phase 1, i wanted to do housing loan repricing. But i was told by the housing loan side that due to covid, they are not able to respond so fast. Wow! I thought it is the best managed bank during covid as you all call it?",1,False,Inefficient bank,the most inefficient bank
114,2024-03-19 05:26:11,"Every time I tap the app it just shows me the OCBC logo but not opening at all,  I've deleted and downloaded the app few times, every time when I downloaded and it works for me to use once after 2nd attempt when wanted to log in it hang again. Seriously what is happening?",2,False,Take longer time to open the app,KCIU516
115,2023-04-18 04:11:03,"It is perhaps the worst banking application I have seen in Southeast n south Asia. Very limited features and payment options, Ltd peer-to-peer options, limited consumer payment options to merchants example top ups to prepaid cards et cetera. Navigation of the application is horrendous. Better to use other Singapore banks which provide a lot more features and are extremely easy to use for consumers. This app is a waste of time!!",1,False,Horrible,007sid
116,2021-06-27 08:29:16,Changed of iPhone. Nightmare begins just to activate OneToken on new iPhone. Keep saying need to deactivate old device and activate on new device. Successfully activated with received sms new 6 digit number but bloody OCBC screen is blank. Exit n reboot 10 times still the same stupid blank screen. Email and sms received successfully activated. Now I can’t even perform desktop online banking etc… bloody app & programmer.,1,False,Unable to activate OneToken,vtack58
117,2021-05-06 00:40:14,"Since mid of April , whenever I open the app I get a pop up message saying that push notifications feature is up and running and when I press “okay got it” button I get a message saying that “Sorry we are temporarily unavailable . Please check your internet connection ! “ 

Tried reaching to customer care via email , no response either !",1,False,Unable to launch the app,Vader2019
118,2023-02-25 09:41:27,I would like to pay my due payment on easicredit there is no direct way to pay it.,5,False,The payment is disappointed,Tonite up hill hunt tiger
119,2022-12-27 00:36:02,The app load very slow whenever accessing the page. Not sure it is because of the transition effects but logging in is even worse. Sometime loading for the transaction history will get time out and require to login in again too.,2,False,Slow loading,Steven Soe
120,2021-12-07 04:03:21,Great system and even know which policy is due for payment.  Easier than PayLah! Must transfer $ forgot my passwords as different ones between Their system,5,False,Pay GE policy,movnow
121,2021-02-11 10:30:39,"You got to fix this bug for IPhone , I can’t even login to check my basic OCBC. Please do and fix it . Is been so long and this bug is not recovered ?",5,False,Not able to login,Misaki.Aoi
122,2021-10-25 14:21:46,Changed phone and the one token is a nightmare. Keep asking me to deactivate it on the old phone but unable to. I ended up deleting the app on the old phone after trying to figure out the problem for v long. Had to change pin because need to log in to activate one token on new phone. End up unable to as it does not allow me to. So irritated with this. Please upgrade your platform.,1,False,Horrible,tzl89
123,2021-06-23 13:01:33,"The previous version was working very well. Beside the change in design, which i can't say is an improvement, there is no improvement in functionality. Except maybe the fact that it now hang all the time. And when it does work, it is slow. ps. i do miss the pie chart. Update. New version still crashes all the time. Thanks OCBC",1,False,Never experienced a bank app that broken,KT Goh
124,2022-01-08 13:26:52,"Actually with the recent increasing scams from OCBC , I was quite sceptical about the security of this digital application. Other banks have implemented MFA login on their app as additional security layer, wander if OCBC wouldimplement this feature on their app?",5,False,Security of the OCBC digital app,rjh40
125,2023-09-12 08:03:01,Today I am unable to make payment to pay another bank’s credit card in spite of multiple tries whereas I was able to pay my bill using another bank’s app. So it’s really your app problem. And twice I tried to report this problem using secured mailbox but your stupid app just close before I was done typing!! So frustrating!,1,False,What’s wrong with your app?!?!,foologic
126,2023-03-15 02:49:40,"Recent notice mobile banking app idle session hang at blank screen. Or direct from website url open mobile app in blank screen. It is not as smooth using the OCBC digital mobile.

15 Mar, still as bad. Mobile app Login, then move to another app & go back app (definitely not idle session timeout) is a blank page/screen. Troublesome….",1,False,Mobile app login session management or u get a blank screen mobile app,Zpop88
127,2022-01-29 13:42:20,The option to register for Touch ID log in never works on the app I tried multiple times but everytime it reaches the page to submit it hangs. Till now I am still unable to do touch id log in for my ocbc accounts app.,3,False,Register for Touch ID never works,Ohusayso
128,2022-08-29 05:05:26,No option to see credit line like earlier,5,False,No option to see credit line like earlier,PatSing
129,2021-10-08 01:43:23,"My iPhone 12 Pro Max gets very hot near the cameras when using this app. 
Seems like it is a common problem and I’m not sure what is the issue. Have no issues using the app itself, interface is good and convenient. Just concerned with this overheating.",3,False,Phone heats up when I use the app,kk_chan
130,2023-11-26 01:05:10,"I’m been using this apps for more than 3 years. And don’t know what happened after now days white blank screen after processing to transfer page can’t do anything hang there very long, refresh the app still the same, uninstall and reinstall back still not working well.",2,False,Raven🫣,ravenz70
131,2023-03-31 06:49:05,Love the savings account features. Really teaches me discipline to save my money before transferring to different accounts. Thank you!,5,False,Savings Account Feature!,ceejaynn
132,2022-11-28 23:28:39,"For a banking app, this app is unreliable. It is a concern that basic functionalities such as viewing accounts and balances, transfers do not work quite often, with spinning wheels and timeouts on a quite frequent basis. I have to login again and again and it’s a complete waste of my time. 

No point focusing on the app design and adding new features when you can’t do the banking basics. Hire better engineers.",1,False,Terrible app,cheng krang
133,2024-02-03 05:02:17,"I had gone trough customer service to reset my online banking pin but after a few days again I cannot log in my OCBC app. This is so frustrating. Even my facial recognition is not working. 
I even tried to delete the app and redownload it but still no respond 😡😡😡very angry",2,False,Kept unable to log in app,HowPopeye
134,2023-10-31 23:31:32,"I just recently applied OCBC credit card. But credit card not listed inside the app! I cannot find my credit card activities! I just login and saw the credit card rebate, then after a few clicks I cannot find anything related to credit card already. Where it gone?? Frustrated using the app",1,False,Why credit card not listed in the app?,yyyyy ?????
135,2021-09-25 17:08:29,"Will have to quit and restart the app after each transaction e.g. Credit card payment, adding payee",5,False,App blanks out after every transaction,famfamfammm
136,2021-01-12 16:09:59,The app gives a blank screen every time I try to login on my iPad. I can’t do anything with it. please fix this bug!,5,False,App on iPad login has issues,JL-Sg
137,2024-04-05 12:52:46,Hi recently update the festival video inside the app make it so laggy when start the app!!! Previously the app no video in-built running is fine..,5,False,Please fix the lag,A|phaTan
138,2024-03-31 11:20:07,Now I can’t make online payment because I receive no push notification for transaction authorization. And unfortunately there is no other way to manually approve or switch another means such as SMS or email… Please fix it ASAP!,2,False,Push notification for transaction authorization not working,Aiort1223
139,2024-02-02 10:13:23,It’s just unbelievable to see this app with high rating. Failing to register the PayNow after trying so many times neither on the App or via SMS. Called the customer service she is not efficient not humble also not able to resolve the problem. I will give no star to this extremely poor customer service quality.,1,False,Crappy customer service Awful App,Maxx pan
140,2020-12-08 07:16:00,Absolutely in hate of this app and OCBC personal mobile banking. I have not been able to access my account via mobile or laptop for 3 days now. SORT IT OUT NUMPTIES!!,5,False,Mobile app rubbish,Timbo 444
141,2021-10-13 00:37:05,"Could not find the option to increase the daily limit. Should improve, increase on the functions and simplicity.",4,False,Increasing Transfer Limit,Raymond Gan
142,2022-03-28 14:52:24,Especially when accessing app functions or starting it,5,False,Very slow speed of app,sunnyboy88889
143,2022-12-29 02:02:59,"I reported the issue on 24 dec 2022, I
was upset as my mobile banking activity was disrupted & worse still, online banking using computer also not possible. Such awful experience is totally unacceptable.

Can’t open the app after update (17.0)

I am still not able to open the App after your latest update (17.0). Very frustrating experience. Please fix my issue as soon as possible.

Fyi, I once had the similar issue with shopFarEast app and my issue had since been fixed satisfactory. I am very impressed with their competency & they have also proven to me that they are dedicated & reliable.",1,False,Can’t open the app after update (16.9),Lucky-Monkey
144,2021-11-04 03:33:20,Scan to pay on home page is brilliant!,5,False,Convenient to use.,Rndteo
145,2021-10-28 01:48:00,"I like how OCBC is always up to date with its festival theme. It is something I look forward to everytime I open the app. Besides that, the app is super user friendly.",5,False,Super thematic,Juliengan
146,2022-07-06 22:56:20,Tried to make a transaction via PayNow but was logged out 2x. Was able to do so only after the 3rd time.,5,False,Keeps logging out.,jer loong s w
147,2020-12-02 14:28:51,"Tried calling the helpline, was made to hold for almost an hour. Was told they have problem with mobile banking on iPhone since yesterday and there is no solution yet and the IT Dept is still working on it. No solution for customers which needs to do online banking urgently.. great for OCBC with with IT capability for not solving such major problem after 2 days. Thumbs down",1,False,Mobile Banking down for 2 days since 01 Dec 2020,byebyeOCBC
148,2023-09-25 23:34:07,"OCBC PayNow app will be decommissioned and we are forced to use the OCBC app. But once I complete the paynow, it brings me to the main account balance page where my account balance is showing up in font size 60 for everyone to see. POOR design for PRIVACY. I prefer the original OCBC PayNow app over this a 100% more!",2,False,No option to hide account balance,Just another person....
149,2022-07-28 23:18:22,If the payment amount is changed than it should stay the changed amount. Instead it was brought back the original amount when I input the debiting account,3,False,Payment,useruob
150,2021-07-25 05:57:54,Find your website is easy to access & make payments,5,False,Easy Payment,Loureen Wong
151,2021-12-04 09:50:33,The app always make my hp get very hot n it drained my battery really quick… and sometimes it just shuts down my hp when i just start a transaction. But otherwise its easy n convenient to use.,4,False,Draining hp battery.,rossa Azzul
152,2021-01-12 01:50:37,Straight forward design with all the key features easily accessible.,5,False,User-friendly design,Ajita01
153,2021-02-13 08:13:27,Similar issue to everyone else. When you switch to a new phone. It seems like the app doesn’t work on the new phone. We cannot use one token neither can you log in to the app. The login notification doesn’t appear when you log in therefore you need your old phone to manually generate otp. This bug needs fixing.,2,False,Mobile otp,YouMeAndDaryl
154,2023-06-28 02:24:32,"OCBC is bad. My Intermet payment constantly declined, each time i need to spend time on phone to fix it, and often they say will be fixed within 2h but it is not. I am moving to a Digital bank. OCBC and UOB are obsolete.",4,False,terrible,Solo59
155,2024-02-20 06:41:47,"We are using this to pay on the go and forcing people to frequently update each time is stupid. Imagine having a line of people waiting for you. When it works, it’s a serviceable app but frequent updates render wonky slow unresponsive versions. Security updates are fine, your CNY graphics is not.",1,False,Stop forcing people to update before use,disquieting
156,2023-10-02 10:46:05,The “slide to pay” feature is not voiceover friendly. Kindly implement a button for visually impaired to double tap to trigger the paynow function. Please ensure all images & banking functions are voiceover friendly for visually impaired. Thanks!,3,False,Improve banking functions for more accessible for visually impaired,Karakid
157,2021-05-05 14:23:22,"Please add an option to add credit card from other banks. Even when you login to the web version, it crashes half the time and you are not sure if you made payment. Worst part is, it doesn’t remember my credit card!",2,False,Credit card,gohhengtee
158,2021-01-20 07:07:00,Why does the app makes my phone heat up the second I open it?? It heats up really fast. Sometimes I login to check my balance only (can be done within seconds) and it leaves my phone hot for minutes. I really don’t get it. This is a bank app. Pls get your IT to check and improve?? Cut down on unnecessary stuffs from the app.,2,False,This app makes phone heat up,Zzzzzzzzzzzzzzzzzddd
159,2023-11-30 13:22:51,"OCBC app became so slow and laggy after updating it! Even after killing app and opening again multiple times still so slow! Then got error message which said undefined and I saw blank spaces in my account page! What you all doing?!!
Don’t make us update the app to make it worse!",1,False,Even worse after updating app don’t update!,Chua HC
160,2022-08-03 07:40:38,Hang after forced to updated the app. Can’t login with my SingPass. Feel like closing my account,5,False,Worst than other online banking apps,SK ee
161,2023-07-11 08:39:56,New function to allow users to receive the notification but I can’t even click it to allow? It becomes blank page when I clicked on it? Then what’s the point for this new function??,2,False,Manage deposit e-alerts but can’t even click?,mznchusofksbdjak
162,2021-01-04 07:00:26,Blank screen after successfully logged into the apps....???,5,False,Blank screen after log in,Yappy2011
163,2021-02-07 10:37:19,"Had switched from iPhone 6 Plus recently to iPhone 12 Pro Max. Till today, I am not able to login even once using the new phone despite of following the instruction given by OCBC to de-activate the one-touch on my iPhone 6 Plus. This issues was lasting for more than 2 months and seems no solution at all. Please take it seriously to fix the bug for the user.",1,False,Unable to use online ibanking,Axtle
164,2023-11-27 15:27:02,OCBC should really conisodwr accepting more QR codes for scan to pay option…DBS is more accepting for QR codes payment unlike OCBC very dissatisfied experience,5,False,Why doesn’t support many QR codes,Shubhiprasanth
165,2020-12-04 15:36:28,"The app is down since three days before and there is no sign of back to life. Basically the app function is linked with online service, so no remote operation on any functions, everything is dead. Need to let customers know when it could be normal status!!! Cannot believe a bank like OCBC can do things in this way! Regret choose this bank!",1,False,I don’t want to give one star even,rainyrainytainy
166,2024-01-03 16:49:57,"Always make unnecessary improvements but in fact made end user experience worse. Tried to make payment via axs mobile and link to ocbc app, wasted 15mins of my life logging in & out of ocbc 5times or more. End up always have to use dbs app to pay and transfer $$ back to ocbc.",2,False,Useless app,Milos365
167,2022-09-21 10:35:27,"I executed a transfer of USD in my OCBC global account to SGD in my 360 account. However the exchange rate shown is SGD to USD, and not USD to SGD. This doesn’t make sense since when I am transferring USD to SGD, I need to know how much SGD I will get when I transfer a certain USD amount.",4,False,OCBC Banking App Design Doesn’t Make Sense,Stupid Not
168,2023-12-01 04:00:57,this apps it’s so freaking annoying why’s always lagging when I want to paynow or transfer money to someone im in hurry but it’s so freaking slow and keep loading sometimes it can’t be press what’s the hell it’s wrong there’s no update too,3,False,Lagging,kzzwood
169,2022-03-24 07:15:06,"Has always find it risky but now after one try, really enjoy banking anywhere. Thank you ocbc",5,False,First timer,cheoktan
170,2023-09-28 04:44:57,I have not been able to find the progress of the monthly bonus transactions. It is easy on the desktop but is it available on the app?,3,False,Bonus transactions,Birch forest
171,2023-07-28 12:33:18,"Tried to open an account but kept getting stuck at scanning bottom of ID, tried to move the card around to minimise glare and better lighting but still can’t get it to scan. Is it better to just allow the user to click and snap the picture themselves?",1,False,Stuck at scanning bottom of ID,Tanch87
172,2023-02-14 13:59:49,"Every time got to setting, need to press left top corner. Those common setting should be available on first page. Not really care abiut “investment”, which is available always at bottom… the design of app is not customer centric but how to attract more investment from customer",2,False,Not used to it,ZHW129
173,2023-01-15 23:04:28,"Seems like the entire loading has become so much slower in terms of loading since you upgraded to your new interface. Do have a look , it’s got worst over this weekend and even this morning …hope you all quickly to something about it. Thanks.",1,False,Slower with new interface,Imp168
174,2021-04-10 08:02:32,No close button...,5,False,Cannot go back to the internet banking screen after opening an estatement(PDF),mochapple
175,2021-02-11 02:00:20,"OCBC used to be a pioneer and a leader in ibanking and user friendly banking interface. Since a few months ago, it just dwindled into a app with the worst OTP implementation ever. You’d have to open the app and click on one token to get your OTP. It is even more hassle than receiving an sms. I hope ocbc fix this fast before even boomers forsake using your service.",1,False,Worst OTP implementation,Bushopper
176,2020-12-28 13:17:20,The app gets slower after an upgrade. Always take almost 10 secs to even load my account details. Sometimes paynow will stuck and don’t even know if the transaction has gone through. Please work on the response time of the app when a button is click. It’s way too slow and non-responsive.,1,False,Terrible loading time when accessing the app,weyneveready
177,2020-12-20 05:33:02,"The OCBC app requested me to deactivate my old OCBC app on my previous smartphone. The problem is, I how am I supposed to deactivate the app in my previous smartphone when I have reformatted and deleted all of my apps and contents in my previous smartphone. I have no issues on setting up my DBS and UOB apps banking-tokens in my new and current smartphone. Only OCBC app has this issue. Please rectify this troublesome issue in your app, OCBC.",1,False,Cannot login into the OCBC app.,zizouman1978
178,2024-02-16 12:06:10,"Must enable push notification in order to commence using the app after login page. First time i see a banking app have to force usage of notification, no option to reject notification. So must manually go switch it off. Please have better user experience for us by providing the option to reject these at the start.",1,False,FORCED TO ENABLE PUSH NOTIF IN 2024 update,@trade
179,2024-01-01 03:08:08,"The holding time duration for hotline call-in submission of fee/ interest waiver is very short and seemingly deliberate—if I don’t have my physical cc with me, I’ll need to toggle back and forth with the OCBC app to key in the 16 digits, but the manner which the holding time is configured, which is short shrift, gives the impression that OCBC is dismissive about such submissions. Lousiest impression of such customer service.",1,False,Fee waiver submission time duration,myk2010
180,2022-06-28 15:20:37,"Easy to use, features are intuitive. Less steps to get to what i need to do. Good experience",5,False,Ease and intuitive,sky&june
181,2023-11-22 22:47:13,"Can you please fix your bugs & glitch, i was in the middle of payment when the app shut down and the next minute i could not even use its QR pay!",3,False,Glitch and bugs!,DilaNabila
182,2023-02-09 04:04:54,"App is so slow! The laggiest banking app compared to competitors. Made me relocate my account to other bank with smoother and faster app.

OCBC PayAnyone app also worst! App froze at welcome page, cannot even do anything! Ended up deleting the app on my phone. 

I have updated both app to the newest version, but apps still lag. With all the money that you have, please IMPROVE YOUR APP!",1,False,Lag,Seriesgirlfanatic
183,2021-08-14 11:46:50,"Please improve user interface , not so friendly.",5,False,Feedback,Renee Jasmine Chua
184,2023-01-01 01:15:06,"Much cleaner, n easier to use. Good upgrade!",5,False,The new change in user interface is so much better!!,Yingzpiration21
185,2021-06-17 10:30:38,"after i view the e statement where to find the back button? i have to shrink and expand the page and it doesnt work all the time, ita reall frustrating to use this app, could u just copy dbs app? don’t try to be focus on aesthetics, an ugly app with an intuitive UI is better than a sleek looking app with a non intuitve UI, the UX is one word FRUSTRATING",1,False,where is the back button,unhappyUOBCust
186,2024-01-07 09:02:13,"UI is not user-friendly, keeps prompting me to update my email address even though I had updated multiple times. There isn’t a way to skip that step or get out of that process. As a result, I can’t even do a simple transaction since it keeps asking for me to update my email address.",1,False,One of the worst banking apps,a_silent_e
187,2023-01-05 04:41:02,"I can’t seem to use the pay anyone app to transfer funds n it’s been days 31-5 Jan isn’t it a bit too long for system maintenance n they inconvenience that it has brought to user 

I have to go to an atm to withdraw the cash to transfer to my other bank acct for payment, when ur system is not working.",1,False,Pay anyone or Paynow,@fatbaby
188,2021-01-12 06:26:57,Easy to navigate around the app. User-friendly.,5,False,User-friendly,GeraldNgYH
189,2022-08-31 14:13:13,"constantly with the bugs with the app. can’t use because of maintenance all the time, some services the app can’t fulfil and you have to do it during 9am-6pm. sometimes some functions are not available. overall a very unstable app it’s getting very annoying.",2,False,Bugs,Amirah Hanif
190,2022-03-21 20:05:28,OCBC Bank App works better with a secured latest iPhone SE device. Sometimes you cannot blame software is hacked or faulty. Have you really secure your hardware on your part.,5,False,PANDA Review1,Rick Tan Chun Siong
191,2024-02-26 05:27:52,"Not sure if I’m the only one but the app loads really slow when I’m trying to make paynow transactions, especially when there’s a queue forming behind me at the shop. Seems this happened after the major app update.",2,False,Extremely slow,wyltan
192,2023-01-27 13:35:08,"This app is getting worse.. from the original app which is good fast n stable , it became always say login fail and no internet access or it will just crash . Whenever it say no internet connectivity ,  all other banking app works jus fine . Always need to close the whole thing n restart the app…",1,False,Getting worst,BK.koh
193,2021-06-17 01:15:41,Very convenient and user friendly,5,False,Mobile banking,en nkn
194,2022-02-17 05:33:07,"Wanted to change my mailing address. Was not able to find it on the app. 

Credit card pin? What the hell is this. Why it has to be so fussy to activate mobile token. If it’s Debit card pin then I can understand but why credit card you need a pin. So troublesome.

OCBC really didn’t give a good banking experience. Learn from DBS please.",1,False,Lousy app and troublesome baking procedure,Han_god
195,2023-10-05 04:50:36,"After OCBC paynow payment made, transaction wording and figure is too small for merchant to see.",5,False,Paynow receipt figure size too small,Bybyekejn
196,2021-06-16 13:01:22,You should allow a paynow mode right on the login page for easier and faster access into this payment mode like those at DBS ibanking ie scan & pay function.,3,False,Enhance paynow option,WYY74
197,2021-02-14 06:51:52,Changed my phone and I am no longer able to log into the ibanking app because the onetoken does not work. Neither can I log in to the online ibanking. I cannot to verify my device as the sms and pin option is always unsuccessful. So now there is no way for me to even access the bank...,1,False,Cannot even log in,Cats1223405
198,2023-11-02 04:51:35,"The useless ""your session has expired"" and ""how was your experience "" popups render the app unusable for online payments where a notification is sent for transaction approval... Tap on the notification to approve it, but you get one or both of the popups instead. Zero thinking went into designing this flow... ZERO!",1,False,horrible behaviour for online payments...,MoonshineSG
199,2023-01-23 04:39:10,"Very bad UI and UX , the transfer is not intuitive… unable to select which account I am transferring from within a screen. Even after transferring, the amount don’t refresh accordingly, I have to quite and restart the app. This Makes mobile banking a bad taste.",2,False,Version 17.0,WeRule player
200,2022-07-28 11:09:20,The transfer of money hang when do to people I know,5,False,Problem,Benjamin180861
201,2022-11-02 02:20:32,"After the FaceID, it flash the summary page for a split second and the screen turn blank. Been 2 weeks and the customer service I called said that they never heard of such incident before. Submitted a feedback form to OCBC, hope this can be resolved asap.",2,False,Blank screen,Hyjjo
202,2021-01-19 02:39:52,Download app to see the queue status using more services and press EasyQueue before going down to physical branch,5,False,Able to get EasyQueue without Having to login,bontakunkun
203,2021-04-12 01:27:27,"Interface is user friendly for non-tech savy people. However, would be better if can include more functions like available on ib.",4,False,User friendly,Jlee0862583
204,2022-04-05 02:55:49,"Not I can’t use my desktop pc, one token activate in mobile phone",5,False,Not friendly,joo tn
205,2023-10-08 09:10:57,It would be great if there’s an option to disable the fanciful transition and animations when opening the app. A much faster startup would definitely benefit the already-fast pace of transactions.,3,False,Excessive fanciful animations at the startup,Tacuh
206,2023-09-26 10:16:16,"After the latest update, I cant even use the app at all anymore. I have activated FaceID multiple times. And now after scanning my face, it just hangs on the “hello” page or prompts me to log in again with my user and password. After I tap on “login” it once again hangs there. What’s the point?!",1,False,Terrible log-in process,liewyile
