,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
52,fd85d66b-0d9e-490e-a7a4-245ea0ba468b,Peishan Tang,https://play-lh.googleusercontent.com/a/ACg8ocJpP-hA77qlHI8AHCI8GTvNJ0DAKo7Y8HZxuqzrsLRAJZ94jQ=mo,"I not be able to log in GXS bank today after I pay off my 1st outstanding loan. Is there a bug or hack? I hope my $ was offset for the loan. Even even I restart, power on off my phone, after updating the app, I unable to log in. When I log in with fingerprint, keep loading. Pls help.",1,5,2.16.0,2023-11-30 01:04:32,"Hey Peishan, we're sorry to hear about your experience and appreciate you taking the time to share your feedback with us. 🙏 For us to assist you better, please reach out to us via email at help@gxs.com.sg or our 24/7 support hotline at 3105 2055. 👀",2023-11-30 02:53:40,2.16.0
53,c980a30e-f359-4db2-823e-db661740aaf1,Just Saus,https://play-lh.googleusercontent.com/a-/ALV-UjU1kdoK4H3n_-wowurfPXwAQhxySl76GaPRg0sRVcU1L9rvJdno-w,"Seriously makes you wonder how grab and singtel took so long to come up with an app and there is no simple things like adding a payee. The debit card was only recently released when trust came up with a proper product more than a year ago with a proper rewards programme. Just like its owners, GXS is a failure.",1,7,2.16.0,2023-11-25 20:03:26,"Hi there. We're sorry to hear about your experience. Thank you for your feedback. We're continuously working hard on improving our product offerings and also adding more features to our app to make your experience better.🙏
",2023-11-25 20:58:06,2.16.0
54,f40e95c0-23f4-4ed9-a421-dbfe14fd6990,Randy Sugianto 「Yuku」,https://play-lh.googleusercontent.com/a-/ALV-UjVxRFLie0VaWJ0IQ0hymzo3I82ZrIMykwLOfXAewRub9Hl3fycaZw,"Why do the app ask me to rate on Play Store if my rating on the app is 5, but there was no such questions when I put a 1 rating on the app? It encourages unfair ratings on the Play Store.",1,0,2.16.0,2023-11-25 00:50:23,"Hey, Randy! If you need any help or have any feedback, please feel free to reach out to us at help@gxs.com.sg, and let us know! We’re all ears and would be happy to hear them. This’d allow us to have the opportunity to make things right for you and improve the app experience for all. 😉🙏",2023-11-25 01:46:18,2.16.0
55,67bd5462-89de-4e45-bf9d-ac52a309a638,孔虾粒,https://play-lh.googleusercontent.com/a-/ALV-UjXPKNMLEbunv_43UJKxnCuvPzh_pMHaZt9lZ22RmRq-zZLyNLcztw,"Great interest rates and card spending rebates, and the app is also simple and easy to use.",5,3,2.16.0,2023-11-22 16:40:50,"Thanks for your positive feedback! We're delighted to hear you appreciate our competitive interest rates, card spending rebates, and find our app user-friendly. Your satisfaction is our priority! 🤩",2023-11-22 17:19:48,2.16.0
56,1acb8052-1562-4740-a716-f75ccc863b23,Fuse Akhi,https://play-lh.googleusercontent.com/a-/ALV-UjUYX3fCnyTJ2x22hQo-9aLGDSiAxrsnYLLGLzVY7YJBE1Zdg_LsEw,"Reminder, please up to date your app for users to activate Gxs debit physical card. Currently facing a small issue with logging in my GXS app & only through the app. + 5 secret digit number to input. All the best to new peeps have same trouble as me.... Cheers.",4,1,2.16.0,2023-11-21 08:00:18,"Hey, Fuse! Our app indeed works best on the latest version as we do continuously improve on bugs, fixes and new updates. If you’re still encountering the issue, do feel free to get in touch with us so that we can take a closer look into it for you. 🙏",2023-11-21 08:41:51,2.16.0
57,e10531ba-822b-49ba-ac00-b81c2a8ee817,DingJie Lim,https://play-lh.googleusercontent.com/a-/ALV-UjXQeFA8HELAVBkyXUV-0jQDGMTAkHdjaTuOZ1st5ESGhdw8bAKX,Hang when i want to log in with sing pass,1,0,2.15.0,2023-11-16 17:52:15,"Hi DingJie! We're sorry to hear about your experience. We would love to help you resolve this quickly. Please contact our hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact info, device model, and a screen recording of your issue so we can take a closer look into this. 🙏",2023-11-17 09:50:09,2.15.0
58,af94beac-5913-4104-8e06-263e2db00c41,Benson,https://play-lh.googleusercontent.com/a/ACg8ocIH1yMyEvX5b8fK0ifk6T3nUTUDHIv0XguoAyIgBj3IbWlafA=mo,Cannot set up my account in redmi 8T. Reach the email 2FA before I key in the numbers App closed,1,0,2.15.0,2023-11-16 13:01:32,"We're sorry for the hassle you've encountered. While we'd love to swoop in and fix everything right away, it seems like we need a closer look at the mischievous error you're facing. 🙏 Please drop us an email at help@gxs.com.sg with your contact info, device model, and a screen recording of your issue so we can take a closer look into this. 😊",2023-11-16 13:24:53,2.15.0
59,d3a3dbef-1e67-49a0-939d-761d3ed7b891,Alvin Khah,https://play-lh.googleusercontent.com/a-/ALV-UjWJhPP_5_yKgfITGXBqETDqjM86m8qK9VWOpv-y7lmQHxqm0qoG,"Easy to use, clear info and rapid yet secure transactions. Highly recommend.",5,0,2.15.0,2023-11-16 10:29:04,"Hey Alvin! We've gotta say, your app-solutely awesome review had us doing a victory dance. 💜 We're glad our GXS app is easy to use and thank you so much for your 5-star review! 🤩",2023-11-16 11:53:56,2.15.0
60,d3a14339-4669-41eb-881b-3437ccd4d785,Shaifuddin Saptoe,https://play-lh.googleusercontent.com/a-/ALV-UjX667ERNHwwOdXyDxm4zkxhi0TS2PaxMFG0hMr68PR3AziBX1Y36w,Ease of use and payments,5,0,2.15.0,2023-11-16 09:24:54,"Hey Shaifuddin, you've just made our day with your incredible app-tastic feedback! 🎉 Glad to know that our app is easy to use! 💜",2023-11-16 10:03:22,2.15.0
61,71d563e6-1e7e-4d4a-83d6-f602d2705d08,Hulkster Hakim,https://play-lh.googleusercontent.com/a/ACg8ocLk0dGrJUr5V29jDK9XH_plI23yq0DDoeNpdmJYe1IuuVSuQQ=mo,Easy to use & very helpful 👌,5,0,2.15.0,2023-11-16 07:14:57,Hi there! 🤗 We can't thank you enough for leaving a 5-star review. We're glad to hear that our app has met your expectations and that you've had a positive experience. We really appreciate the support! 🤩💜,2023-11-16 07:49:13,2.15.0
62,179bc3c5-f4e6-47bd-b3d1-c8027aefcb1e,Tat Keong Ng,https://play-lh.googleusercontent.com/a/ACg8ocKxYImKLKCCkf3IRW2FSGa0K4ybUBA03vJrPcxsiAue74WDSA=mo,"Dumbest banking app ever. Get your own people to put 5*, never seen such app before, if you are good then make the app good and give 3.48%",1,4,2.15.0,2023-11-14 12:04:37,"We're sorry to hear you feel that way, Tat Keong. Your feedback matters to us, and we're constantly working on improvements. If you have any specific features in mind, let us know! We'd love to make our app better for you. Thanks for sharing your thoughts.🙏",2023-11-14 13:48:18,2.15.0
63,184e71fc-0b8e-4a36-b529-846601f14cea,Zam Bert,https://play-lh.googleusercontent.com/a-/ALV-UjV6NXEP3hz-RyXMeeyFhuOLimcM-ozRKgjZPvz9z9q_ugrh8f8G,Been waiting since july to open an account.. Remembered that i sign up for early access first time round and was told would be informed once new slots are available for sign up.. As weeks goes by i see that other people were invited to open an account but not me.. Now 4 mths later am trying again and signed up again for early access..,1,0,2.15.0,2023-11-12 14:45:00,"Hi Zam! 💜Thank you for your interest in opening a GXS Savings Account. As of now, slots for the GXS Savings Account have been taken up. We're working to open up new slots as soon as we can. We hope to serve you as soon as we can! 🙏🚀",2023-11-12 15:50:50,2.15.0
64,a76568f0-e2a6-4499-8271-c434c835145f,Sajeev Kamalasanan,https://play-lh.googleusercontent.com/a-/ALV-UjXOen8OE9GqRNz9Q0MVYJsZ-52nfHrBDqarfU0zJgD6FI3Lg5Y,Easy & fast approval of loan with reasonable interest rates. GXS is giving other banks a run for their $$$. All the best GXS Bank!,5,0,2.15.0,2023-11-11 11:02:17,"Hi Sajeev! Thank you for your wonderful feedback. Your review made our day! Great to know that you like the app hassle free and fast loan approval and also the interest rates we offer. We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🙏🤩💜",2023-11-11 11:57:54,2.15.0
65,30b954e3-67fb-4b2d-abaa-716d4e5fe06b,Eileen Tan Seok Hwee,https://play-lh.googleusercontent.com/a/ACg8ocL6laJyLVEbWVML_lhLCOSbjdgtNnTrIlDb8bazQKgGqKOkhRHg=mo,Ease of use.,5,0,2.15.0,2023-11-11 04:48:55,Hey Eileen! We're glad to hear that our app has met your expectations and that you've had a positive experience. Thank you and we really appreciate your support! 💜,2023-11-11 05:21:25,2.15.0
66,53e780f8-d313-4b1c-8d0f-2468af529cc1,Eric Leong,https://play-lh.googleusercontent.com/a/ACg8ocL5h2x-Ng9XBRM2Wf8tqJ3T9LH4HKWPMrRKBWQB5xYb7dcZdQ=mo,Great bank..Good interest rate,5,0,2.15.0,2023-11-10 16:50:38,Hi Eric! We appreciate your 5 stars review. We are thrilled to know that you like the interest rate we offer for our account! Thanks for taking the time to leave your feedback! We strive to serve you better! 🙏 💜 🚀,2023-11-10 18:50:47,2.15.0
67,5e12c189-d786-43fe-b0ee-38d985c2ed24,Raihanah Rahmat,https://play-lh.googleusercontent.com/a/ACg8ocLTm2WVplCYaVlvMCtXrzmH1dp4KMtX20ip4rQA6yh9BlJYoA=mo,Super efficient 👍,5,0,2.15.0,2023-11-10 16:45:46,"Hey Raihanah! Thank you for your 5 stars review. We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🙏🤩 Thank you for your support and please keep using the GXS app! 💜",2023-11-10 18:07:34,2.15.0
68,8158c228-5de9-4ca1-a1d6-3dfe15dd55d2,Trinh Zhong,https://play-lh.googleusercontent.com/a-/ALV-UjUy1nVoWrRX2pBZBPuUp_WOSt3L2YmNPSnTIXh7LEWw8MSy89U,Easy of use,5,0,,2023-11-10 15:19:33,We're delighted to receive your 5-star rating and appreciate your feedback! 👍 Thank you for continued support in using our app! 💜,2023-11-10 16:19:12,
69,8d1df5ed-6c99-4742-a7db-34aa65bad151,PeterPaul Yep,https://play-lh.googleusercontent.com/a-/ALV-UjX3i2uUkxyje0JTVICZQYJKErOaALhj0QV3fSOOJ2VtJY_DIyL9,Ease of use,5,1,2.15.0,2023-11-10 15:07:05,Hey there! We're so glad to hear that our app has met your expectations and that you've had a positive experience. 💜 Thank you for your 5-star rating and for being a loyal customer! 🤗,2023-11-10 16:26:13,2.15.0
70,9d4c99f2-f342-4680-a1e9-f013d236a0b1,Be sensible & Logic,https://play-lh.googleusercontent.com/a-/ALV-UjXZu7_PraZOF5yzfciWB1bwe9K1-N3WIEHzNL26gHlh5x3ZOu4,Superb,5,0,2.15.0,2023-11-10 14:50:24,Hey there! Your 5-star rating means a lot to us and we're grateful for your positive feedback. 🙏 Thank you for your support and for using the GXS app! 💜,2023-11-10 16:07:16,2.15.0
71,a5905dd0-f83c-4e84-9a67-b0e55cad9099,Brendan Chew,https://play-lh.googleusercontent.com/a/ACg8ocK3RwJmegcdyv9HAapK_fd5vvpotMGYci5d_ipt1zmcckpsAA=mo,Almost perfect; I want to transfer via bank account number but they do no allow me to save the bank details so I'm stuck twitch manually entering the details everytime when I need to do transfer which can be prone to human error.,4,11,2.15.0,2023-11-09 17:04:21,"Thank you for sharing your suggestion with us, Brendan.💜 While we do not have that feature for now, rest assured that this is captured as part of our continuous improvement process.🚀",2023-11-09 17:38:04,2.15.0
72,522cec13-4d93-4ceb-9877-3dc00a9d6ca6,Muhd Shah,https://play-lh.googleusercontent.com/a/ACg8ocJy-VKuXuerzu_EVqoWjIGxIk7JjYa2DpMxdfounta1xMgC4A=mo,"Terrible, don't use this bank",1,1,2.15.0,2023-11-09 05:27:00,"Hey, Shah! This is not the experience that we’d want you to have. Could you please get in touch with us via email at help@gxs.com.sg or call at (+65) 3105 2055? We’d be happy to hear your thoughts and make things right for you! 🙏",2023-11-09 06:13:54,2.15.0
73,da07800a-5904-4672-b469-2544bd127af3,ANG DENNIS,https://play-lh.googleusercontent.com/a/ACg8ocIWHqCzhCIUJRH1kHOoxD09N1gMghArPYhBkyRnvFzwBR0NFA=mo,Friendly user,5,0,2.14.0,2023-11-06 17:04:47,Hi Dennis! Thank you for your 5 stars review. 💜We are thrilled to know that you like our app! We work hard to meet expectations like yours and we’re happy to hear we hit the mark for you.🙏🤩,2023-11-10 18:56:22,2.14.0
74,b502eefd-4066-4572-b338-e6ed3df60144,Cyrus Casper Nanana,https://play-lh.googleusercontent.com/a-/ALV-UjXTp1b5tfESokTPz_5uVCpGKuh_opJ4To3x60_kn-Hq7-ysr1CptA,Worst rate you will ever find. Bank interest are much more forgiving. This app calculate and told me about 8.5% Per/annum. Total outrageous. That's close to ah long rate . Horrible horrible. Straight away uninstalled,1,1,,2023-11-04 16:47:39,Hey there! Thank you for your feedback and we’re sorry to make you feel this way. 🙏 Please feel free to contact us via our 24/7 hotline at (+65) 3105 2055 so that we can address your concerns directly. We're all ears. 💜,2023-11-04 17:39:46,
75,56782ae6-230f-4925-89af-6e9c2a20be59,Lee Hock Leong (John),https://play-lh.googleusercontent.com/a-/ALV-UjXolOoLRWJb4qduVC05xLIwKE7VEM8e9AvwC1l8na0P5kLFCmL9,I hope the GXS Bank can given the interest 10% p.a as deposit $1 into the saving account as a free gift .,3,3,2.14.0,2023-10-30 10:30:33,"Thanks for sharing your suggestion with us, John.❤ We appreciate your support, and do stay tuned to our social media for more exciting news! 🚀🙏",2023-10-30 11:15:11,2.14.0
76,44ff666b-968d-4e92-9ffc-269ccd3a1cdd,Gilbert Zhuo,https://play-lh.googleusercontent.com/a-/ALV-UjUpvxaxSFgtO35xH_h8dDO0R23DywZjiy49U9HU_YdTuLuURL7i,False advertising of rates.,1,2,2.14.0,2023-10-25 00:43:25,Hi Gilbert! Thank you for bringing this to our attention. We apologize if you found our rates to be misleading. We take feedback seriously and are committed to further improvement. Please contact our support team hotline at (+65) 3105 2055 so that we can address your concerns directly. We're here 24/7. Thank you! 🙏,2023-10-25 06:44:11,2.14.0
77,4ce54f4a-81f4-4f90-81bc-c9331b0facec,Benjamin Loh,https://play-lh.googleusercontent.com/a/ACg8ocLqbupTpofX_9nN8IQXOhS_FcY7Eg0mowElLRlrGx0iEpbLcA=mo,"Closed my account without giving me any reason. Just started to put money in the account to earn interest, merely only earned $4 of interest in total.",1,1,,2023-10-13 11:20:38,"Hey Benjamin! If you have any account-related concerns, just give us a ring anytime at our 24/7 hotline: (+65) 3105 2055. We're all ears.💜",2023-10-13 12:04:08,
78,7b0f0e86-689e-4dea-86d1-80d3bff1d30f,k.naresh kumar,https://play-lh.googleusercontent.com/a/ACg8ocJzLdQF_ivZF5V9GasmIDFdOQX0w6EqB2JJgd5mVGsHzG5ja40=mo,"Fast and easier way to get the loan amount, as a foreigner i cant make but my friend helped me, it will be useful if foreigner also can borrow.. This is a suggestion.. Thanks",5,1,,2023-10-12 14:42:19,"Hey there, thank you for the feedback & suggestions. We are aiming to be more inclusive, and in the future, we hope to be able to offer our services to you.",2023-10-12 16:37:27,
79,4d67fbef-5869-4e4f-9173-c3a5a2f7226d,Jeffrey Tan,https://play-lh.googleusercontent.com/a-/ALV-UjX3mXO-IBbUfOw8ZCND38CYzZdP9xDZX4IvVtwGaWRJ1pvOMt_-,Ssucks,1,0,2.12.0,2023-10-11 09:35:24,"We're sorry to hear about your experience, Jeffrey. We take all feedback seriously and would like to know more about the issues you faced. Please don't hesitate to reach out to us through our hotline at (+65) 3105 2055 or email us at hep@gxs.com.sg. We'll be glad to assist and improve our services. 🙏",2023-10-11 10:23:08,2.12.0
80,c493cfeb-ff1a-451a-8278-fb911078494f,Grace Ho,https://play-lh.googleusercontent.com/a-/ALV-UjUpZaX2GyAo7v5m9-294RvBY4ZgcMV-Ckxb-kjS64Ixz52_Rh5X,Seems to be full. Unable to sign up. Uninstalling since it is the case.,1,2,2.12.0,2023-10-08 22:02:46,"Hi Grace! Thank you for your support in our GXS Savings account. Currently, all GXS Savings Account slots have been taken up for now! We’re working to open new slots as soon as possible.🙏 Stay tuned to our social media channels for the latest updates!",2023-10-08 23:37:47,2.12.0
81,21b9602a-cf4b-4b19-829d-fb2b68903df3,El Sptr,https://play-lh.googleusercontent.com/a/ACg8ocLNf0ArZiDARHB9hc40bTUj7dZ8doJrDCE7ki8zfhrVWQUayw=mo,"1) long waiting list 2) everytime i log into waiting list, it's as if I'm not in the waiting list as they ask me to sign up to be in the waiting list 🙄 alr 4 time alr 3) of course I'm still not in the GXS list Had sent light for the long wait. Meanwhile while it isn't approved I'll delete since I won't be able to use it. 😑 No spaces.",1,6,2.12.0,2023-10-08 18:15:56,Hi there! Thank you for your patience and support! Your feedback matters to us.💜 All slots for our invitations have been filled. We're working to open up new slots for you as soon as we can! 🙏,2023-08-30 09:32:14,2.12.0
82,3be5596d-42aa-4311-b7c5-a4cceb768e2c,anurag chauhan,https://play-lh.googleusercontent.com/a-/ALV-UjWWlfGszwMHIC2NgDUh35KeT22SXSX0TQdOdatlawDBhuqAIYbz,"Pathetic app and support. Paynow qr, which is the only way to spend money from this bank account is not working for months and support is providing meaningless replies",1,5,2.12.0,2023-10-07 22:03:38,Hey there! We're really sorry to hear about your experience with our GXS app and truly apologize for any inconvenience caused. 🙏 We understand the importance of this matter and rest assured that we're here to help. 💜 Please do not hesitate to reach out to us via our 24x7 hotline at (+65) 3105 2055 or chat with us at our in-app Help Centre.,2023-10-07 23:13:48,2.12.0
83,7ee70fa0-5d21-40f4-a2f5-607914d6131c,Doreen Z,https://play-lh.googleusercontent.com/a-/ALV-UjXuvAWFp3-o6sD0hBL2bs75WGOJDcRxdkzkulPdxanVFYnCUzcZ,"You are welcome! I had hoped to keep more money long term but after only 1 month with GXS, your interest rate dropped greatly! Please have ""Add Payee"" to reduce errors - no Copy & Paste so we need to memorise long account numbers! Jul2023 Review - Seamless transactions. Great fun bank to bank with. I like the pockets idea where I am able to see where my goals are heading! The interest is the icing on the cake! Great UI and UX! Easiest digital bank to use! Thank you very much, Dev & Team!",4,9,2.12.0,2023-10-07 00:38:19,"Hi Doreen! 💜 We are happy that you like our app! Your review really made our day, and we are definitely striving to improve our products to serve you better. 🚀",2023-10-07 01:16:05,2.12.0
84,421d70c5-5a76-4ca2-9599-e09a0f949b1a,Sakiren “Kiren” Abdul Hamid,https://play-lh.googleusercontent.com/a/ACg8ocLj8Et0sDXuWU2aJlfHFoMrw2zvf25E0hr_IPdx7jc8-CnACtnW=mo,It really helps when really in need. So easy to do it. It's at your fingertips.,5,0,2.12.0,2023-10-06 04:04:21,Hey there! We are happy that you enjoyed the app and your review really made our day! 💜 Thank you and we really appreciate your support! 🚀,2023-10-06 04:45:52,2.12.0
85,6a259e0d-de35-477f-bba3-c068c37b06a3,Aliff luffy,https://play-lh.googleusercontent.com/a/ACg8ocIyXE9CV5N_-nbkfkSglEGIA4h64XlaIa-qg1XkzjVSUyDqVg=mo,Easy to apply good full amount of loan given compare to outside or lending bee ... or they never cut your loan amouny . interest can be save if payment early. multiple loan also can.. only it could be better if can increase loan amount after loan given .. or can be resgistet again once deleted.,5,4,2.12.0,2023-10-05 04:01:09,Hi Aliff! We are happy that you like our app! This 5-star review made our day! We are definitely striving to improve our products to serve you better. 💜🚀,2023-10-05 04:38:53,2.12.0
86,76acf71b-a4cc-4fab-9642-a735b1fb71b5,elanggo soundaraju,https://play-lh.googleusercontent.com/a-/ALV-UjW6tDBt8rcPTuEazQfQDLyeZ9snL4hgNC6hStvK2eDQ6VjPxpc,Good app😃,5,0,2.12.0,2023-10-02 16:07:01,Your appreciation and support bring us joy and happiness. Thank you and we will strive to keep doing better!,2023-10-02 16:54:53,2.12.0
87,cfd2661c-d890-4800-a37a-a8a5e15d5142,Fussfree SG,https://play-lh.googleusercontent.com/a/ACg8ocJionK1HKMC04MytXFQQuwoc0WsHLAdD2gD5pu5tk_nmAj1og=mo,"The UIUX of the app is definitely the best amongst the banks right now, looking forward to more products",5,2,2.7.1,2023-09-29 18:11:28,"We're thrilled to hear that our app has won your heart and become your digital sidekick. 💜 We're already brainstorming new features and products, so stay tuned! 🚀",2023-09-29 21:05:46,2.7.1
88,0ed2ef94-99fe-4dca-bc2f-86b1ac26cf68,ichange,https://play-lh.googleusercontent.com/a-/ALV-UjW91ZinUxbk3UCT-v-AXSpeIMxzsjQ-rZkYOf7g0w6wK2TSavHZ_Q,Good job GXS,5,0,2.12.0,2023-09-29 17:22:31,Hello there! You've just made our day with your incredible app-tastic feedback! 🎉,2023-09-29 21:14:59,2.12.0
89,da48d12e-943e-4674-88e1-b8b2dccdebe4,Jyoti Dhas,https://play-lh.googleusercontent.com/a-/ALV-UjVn-DQTdLxKHsFw4Q-DXUOnhUW_GcntF751in1tlwkXwGd7vkuAUA,Awesome app for use,5,1,2.12.0,2023-09-29 15:45:39,Hey Jyoti! We are happy that you like our app! This review made our day! 😊 We're also excited to have you on board! 🚀,2023-09-29 16:33:29,2.12.0
90,d9e4f878-5c01-44be-8ab7-792bb2e00ad2,Jessie Macatangay,https://play-lh.googleusercontent.com/a/ACg8ocJ_Pec48-Osay2sFN3nzfCumY00se0fzWbCYTSMYXemyOzbSA=mo,"How many attempts for the year. Until now, message still the same. It’s not you, it’s us. We understand that receiving this news may be disappointing. And while we’re unable to disclose the specific reasons why your GXS FlexiLoan application wasn’t approved, please know that every GXS FlexiLoan application goes through an evaluation process that must meet our eligibility criteria and internal assessment requirements.",1,1,2.12.0,2023-09-25 17:02:09,"We're sorry to hear that, Jessie. It is certainly not our intent to make any of our customers feel this way. And we'll definitely take this as a feedback. We understand you're interested in our FlexiLoan, feel free to reach out to us directly at (+65) 3105 2055 or via email if you need any help! 🙏",2023-09-25 17:39:58,2.12.0
91,85df6e00-cf6b-4207-9d9e-8a3790917640,Jeff Tan7729,https://play-lh.googleusercontent.com/a-/ALV-UjVO8e9jjkyCWpfy6I74vkIh5ngRYa62Ev6Wsa80HqgzQus5Jmql,"Year 2023, a banking app that can't save pay, are you living in yesteryears?",1,2,2.11.0,2023-09-18 20:15:56,"Hi Jeff! Thanks for sharing your thoughts! Your feedback is important to us as we evolve and improve our products to better serve you. As a digital bank, we're committed to staying agile and responsive to your needs. Keep the feedback coming, and we'll keep working to make the bank work better for you! 🙏",2023-09-18 20:28:50,2.11.0
92,7e003104-d68c-48ac-a75e-8bf414c287aa,MydailyGame Channel,https://play-lh.googleusercontent.com/a-/ALV-UjXT4_Bmbbw-vanSGSvZ8ti_ZjxDQmWk32-kK1Mvd6ieaiEXlXYx,"Cannot register, keep nothing pop up On sign up",1,1,2.11.0,2023-09-18 17:30:25,Hi MydailyGame Channel. We're sorry to hear about your experience. 🙏 Please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with the screenshot so that we can address your concerns directly. Thank you!,2023-09-18 17:42:30,2.11.0
93,db3d3a62-866c-4ee4-aa06-4dede1b66e76,Garima Gupta,https://play-lh.googleusercontent.com/a/ACg8ocIs9RxZdvJiDrEwr6QlfTM4JjSP5_T0Z5-pE_SPkT3jqFgjRH3H=mo,No debit card. Max interest reduced to only 2.65 now within one month of start.,1,0,2.11.0,2023-09-17 13:37:20,"Hi Garima, we are sorry to hear about your experience and appreciate you sharing your thoughts with us. We want you to know that we will be introducing additional features in the upcoming months. Please keep an eye on our social media platforms for the latest news and updates! 😊

",2023-09-17 19:52:10,2.11.0
94,31611116-265e-4358-a7bb-937de8c992be,Andrew Chew,https://play-lh.googleusercontent.com/a/ACg8ocLAVt34jXqT9vdGqEVboQWvEYXSdgdzPIaMCtFPivD-nAkfWQ=mo,is there a login issue now,3,2,2.11.0,2023-09-17 12:02:08,"Hi Andrew, please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg so that we can address your concerns directly. Thank you! 🙏",2023-09-18 09:03:51,2.11.0
95,b417dcab-2626-45fc-822c-ab7e8fc982cd,Sufiean abu,https://play-lh.googleusercontent.com/a/ACg8ocJ4eb626emzkYH8RgEBGxyo8GKjkmTEqLb1nGE3kUB3dIXAXw=mo,"Poor, get in touch with email late response after few weeks then replied. Not recommending 😔",1,1,2.11.0,2023-09-16 16:31:23,"We're sorry to hear that. We'd like to take a closer look at the experience you had, please reach out to us directly via the 24x7 hotline at (+65) 3105 2055 so we can address your concerns, Sufiean. 🙏",2023-09-18 09:35:21,2.11.0
96,96b18935-1282-4774-b3a3-d4955bc550cb,c. hs,https://play-lh.googleusercontent.com/a-/ALV-UjW4ikW_ivIMPivtAhtXYXucunMBKSTxkoBqKqcGamBc0dT5OB2w,Great concept on the savings account. Daily interest really motivates keeping money there. Hope to see GXS bank grow and increase the savings account limit. Edit: Interest rate drop significantly. Moving out.,2,4,2.9.0,2023-09-15 15:26:07,We are so sorry to hear that. Thanks for sharing your thoughts with us. Please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg so that we can address your concerns directly. Your input helps us improve and serve you better. 😊,2023-08-21 10:43:44,2.9.0
97,7a71fa68-b5c5-43b6-b9b8-be9019790907,Kenny Ng,https://play-lh.googleusercontent.com/a/ACg8ocJOQG9DhG-PSn4K_FbA8AM6yM0NVALcqO4wzlCBch9vhz49Sw=mo,Cool app.,5,5,,2023-09-13 13:31:17,Your feedback has us doing a happy dance! 🤩 We're thrilled to hear that our app has won your heart and become your digital sidekick. 🎉,2023-09-13 21:03:55,
98,7400e86c-1002-4050-a042-4c86d8dbf46b,Karry Hane,https://play-lh.googleusercontent.com/a-/ALV-UjU2MNi-_oAtSkpW2UefgBENQf6zCGiljn45kmCrpCNZoYIVozAPGg,Can't even open the GXS app... the only way to access your account with a digital bank. It's like placing your money and cementing it with a roof and 4 walls with no doors!,1,2,2.10.1,2023-09-11 22:16:16,Hey Don. Thank you for taking the time to share your feedback on the GXS app. We're sorry to hear that you're having trouble accessing the app. Please kindly send us a screenshot of the error at help@gxs.com.sg so that we can address the issue or contact us at (+65) 3105 2055. Thank you! 🙏,2023-09-13 13:58:00,2.10.1
99,5d01ed6f-f6f9-43d6-8424-84072b50f1a5,Fizie Joe,https://play-lh.googleusercontent.com/a-/ALV-UjWN1FvtdVgY5krTYe-Jmcr7HfJEK-SLUfjnThpKaQb6AGZW9VXU,Attempt to try but it keep post something wrong.cannot go thru the apps.dont know why?3 times try even more but still can't get thru?,1,1,2.9.0,2023-09-10 18:08:38,"Hey Fizie, we're sorry that you are experiencing issues with our GXS app. Please contact us at (+65) 3105 2055 or email us at help@gxs.com.sg with your contact number and the screen recording of the issue. Thank you! 🙏",2023-09-10 19:41:17,2.9.0
100,676cdd39-b462-4c74-89e0-5ffbec58025e,Han Yang Tan,https://play-lh.googleusercontent.com/a-/ALV-UjUESdgiygWM9MD3radg38Yx3hQe7xz8oDoLZOSRDOgUxrH2MDzT,Unable to open the app and use my funds. Is this some kind of cash grab?,1,0,2.10.1,2023-09-10 12:24:08,Hi Han Yang! We're really sorry to hear about the trouble you faced while using the GXS app. We want to help you out as quickly as possible. Can you please get in touch with us through our 24x7 hotline at (+65) 3105 2055 or shoot us an email at help@gxs.com.sg with your contact number and screen recording of the issue?,2023-09-10 13:09:51,2.10.1
101,3103072b-b90c-40db-8639-ec8106f1bc81,Clement,https://play-lh.googleusercontent.com/a-/ALV-UjUSoZdhmBCqqiBfeDiZ80X0xTOYJImsoFS0IlKOLU6wrAu9d00,"Wasn't able to log in since 7 Sept. Called the CSO hotline on 9 Sept and was told to try resending the email OTP. Checked the email junk box and retried multiple times but didn't receive any emails. Was told that they had to check on the back end. When asked when I could receive a response, they mentioned 2 working days?? But this means I wouldn't be able to carry out any transactions for 5 whole days. Imagine if I had a critical transaction to carry out! I would have no access to my funds!!!!",1,4,2.9.0,2023-09-09 10:36:11,"Hi Clement, we're really sorry about the inconvenience you've been facing. We noted that you've already reached out to our hotline, and we trust that our team is on it, working hard to resolve the issue. If you have any more questions or need further assistance, feel free to get in touch with our customer service channels. Thanks for your patience!",2023-09-09 10:56:15,2.9.0
